title,code_barre,date_acquis,date_hors_circu,ref,tags
"60 MILLIONS DE CONSOMMATEURS : OCTOBRE 2009 n.442","40820091000010","2009-09-25T00:00:00.000Z",,401133,
"QUE CHOISIR : OCTOBRE 2009 n.474","4102009100005","2009-09-25T00:00:00.000Z",,401134,
"STUDIO MAGAZINE : OCTOBRE 2009 n.8","4122009100003","2009-09-25T00:00:00.000Z",,401136,
"SCIENCES ET AVENIR : OCTOBRE 2009 n.752","4112009100004","2009-09-25T00:00:00.000Z",,401137,
"GÉO : OCTOBRE 2009 n. 368","4062009100002","2009-09-29T00:00:00.000Z",,401138,
"L'AMI DES JARDINS : OCTOBRE 2009 n.987","4132009100002","2009-09-29T00:00:00.000Z",,401139,
"ART ET DÉCORATION : OCTOBRE 2009 n.455","4022009100006","2009-10-06T00:00:00.000Z",,401140,
"CONNAISSANCE DES ARTS : OCTOBRE 2009 n.675","41520091000010","2009-10-15T00:00:00.000Z",,401141,
"CUISINE ET VINS DE FRANCE : NOVEMBRE 2009 n. 130","4032009110004","2009-10-15T00:00:00.000Z",,401142,
"PSYCHOLOGIES MAGAZINE : OCTOBRE 2009 n. 289","4172009100008","2009-10-15T00:00:00.000Z",,401143,
"MAISON ET TRAVAUX : OCTOBRE 2009 n.220","4012009100007","2009-10-23T00:00:00.000Z",,401145,
"60 MILLIONS DE CONSOMMATEURS : NOVEMBRE 2009 n.443","4082009110009","2009-10-23T00:00:00.000Z",,401146,
"QUE CHOISIR : NOVEMBRE 2009 n.475","4102009110004","2009-10-23T00:00:00.000Z",,401147,
"STUDIO MAGAZINE : NOVEMBRE 2009 n.9","4122009110002","2009-10-23T00:00:00.000Z",,401148,
"L'AMI DES JARDINS : NOVEMBRE 2009 n.988","4132009110001","2009-10-23T00:00:00.000Z",,401149,
"GÉO : NOVEMBRE 2009 n. 369","4062009110001","2009-11-05T00:00:00.000Z",,401150,
"SCIENCES ET AVENIR : NOVEMBRE 2009 n.753","4112009110003","2009-11-05T00:00:00.000Z",,401151,
"CONNAISSANCE DES ARTS : NOVMBRE 2009 n.676","4152009110009","2009-11-05T00:00:00.000Z",,401152,
"PSYCHOLOGIES MAGAZINE : NOVEMBRE 2009 n.290","4172009110007","2009-11-12T00:00:00.000Z",,401153,
"ART ET DÉCORATION : NOVEMBRE DECEMBRE 2009 n.456","4022009110005","2009-11-20T00:00:00.000Z",,401154,
"CONNAISSANCE DES ARTS : DECEMBRE 2009 n.677","4152009120008","2009-11-20T00:00:00.000Z",,401155,
"60 MILLIONS DE CONSOMMATEURS : DECEMBRE 2009 n.444","4082009120008","2009-11-30T00:00:00.000Z",,401156,
"GÉO : DECEMBRE 2009 n. 370","40620091200010","2009-12-03T00:00:00.000Z",,401157,
"SCIENCES ET AVENIR : DECEMBRE 2009","4112009120002","2009-12-04T00:00:00.000Z",,401158,
"CUISINE ET VINS DE FRANCE : DECEMBRE 2009 - JANVIER 2010 n.131","4032009120003","2009-12-04T00:00:00.000Z",,401159,
"QUE CHOISIR : DECEMBRE 2009","4102009120003","2009-12-08T00:00:00.000Z",,401160,
"MAISON ET TRAVAUX : NOVEMBRE-DECEMBRE 2009","4012009110006","2009-12-08T00:00:00.000Z",,401161,
"L'AMI DES JARDINS : DECEMBRE 2009","41320091200010","2009-12-08T00:00:00.000Z",,401163,
"PSYCHOLOGIES MAGAZINE : DECEMBRE 2009 n.291","4172009120006","2009-12-11T00:00:00.000Z",,401164,
"STUDIO MAGAZINE : DECEMBRE 2009 N°10","4122009120001","2009-12-17T00:00:00.000Z",,401165,
"STUDIO MAGAZINE : JANVIER 2010 n.11","4122010010001","2009-12-18T00:00:00.000Z",,401166,
"L'AMI DES JARDINS : JANVIER 2010 n.990","41320100100010","2009-12-18T00:00:00.000Z",,401167,
"SCIENCES ET AVENIR : HORS SERIE 2010 N°161","4112010000003","2009-12-20T00:00:00.000Z",,401168,
"SCIENCES ET AVENIR : JANVIER 2010 N°755","4112010010002","2009-12-20T00:00:00.000Z",,401169,
"QUE CHOISIR : JANVIER 2010 n.477","4102010010003","2010-01-07T00:00:00.000Z",,401170,
"60 MILLIONS DE CONSOMMATEURS : JANVIER 2010 n.445","4082010010008","2010-01-07T00:00:00.000Z",,401171,
"PSYCHOLOGIES MAGAZINE : JANVIER 2010","4172010010006","2010-01-07T00:00:00.000Z",,401172,
"GÉO : JANVIER 2010 n. 371","40620100100010","2010-01-07T00:00:00.000Z",,401173,
"CONNAISSANCE DES ARTS : JANVIER 2010 n.678","4152010010008","2010-01-07T00:00:00.000Z",,401174,
"ART ET DÉCORATION : JANVIER 2010 n.457","4022010010004","2010-01-07T00:00:00.000Z",,401175,
"PHILOSOPHIE MAGAZINE - Aout Septembre 2009 Hors Série 4H","4162010000008","2010-01-08T00:00:00.000Z",,401176,
"QUE CHOISIR : FEVRIER 2010 n. 478","4102010020002","2010-01-22T00:00:00.000Z",,401177,
"L'AMI DES JARDINS : FEVRIER 2010 n. 991","4132010020009","2010-01-22T00:00:00.000Z",,401178,
"60 MILLIONS DE CONSOMMATEURS : HORS SERIE Janv-Fev 2010 Spécial impôts","4082010000009","2010-01-22T00:00:00.000Z",,401179,
"PHILOSOPHIE MAGAZINE - Février 2010 n.36","4162010020006","2010-01-22T00:00:00.000Z",,401180,
"CONNAISSANCE DES ARTS : FEVRIER 2010 n.679","4152010020007","2010-01-28T00:00:00.000Z",,401181,
"GÉO : FEVRIER 2010 n. 372","4062010020009","2010-01-28T00:00:00.000Z",,401182,
"SCIENCES ET AVENIR : FEVRIER 2010 n°756","4112010020001","2010-01-28T00:00:00.000Z",,401183,
"60 MILLIONS DE CONSOMMATEURS : FEVRIER 2010 n.446","4082010020007","2010-01-28T00:00:00.000Z",,401184,
"CUISINE ET VINS DE FRANCE : FEVRIER MARS 2010 n.132","4032010020002","2010-01-28T00:00:00.000Z",,401185,
"PSYCHOLOGIES MAGAZINE : FEVRIER 2010 n.293","4172010020005","2010-01-28T00:00:00.000Z",,401186,
"STUDIO MAGAZINE : FEVRIER 2010","41220100200010","2010-01-28T00:00:00.000Z",,401187,
"MAISON ET TRAVAUX : JANVIER FEVRIER 2010 n.222","4012010010005","2010-02-02T00:00:00.000Z",,401188,
"ORDINATEUR INDIVIDUEL : FEVRIER 2010 n.224","4092010020006","2010-02-02T00:00:00.000Z",,401189,
"ORDINATEUR INDIVIDUEL : JANVIER 2010 n.223","4092010010007","2010-02-11T00:00:00.000Z",,401190,
"ORDINATEUR INDIVIDUEL : MARS 2010 N°225","4092010030005","2010-03-09T00:00:00.000Z",,401192,
"GÉO : MARS 2010 n. 373","4062010030008","2010-03-09T00:00:00.000Z",,401193,
"PSYCHOLOGIE MAGAZINE : MARS 2010 n.294","4172010030004","2010-03-09T00:00:00.000Z",,401194,
"60 MILLIONS DE CONSOMMATEURS : MARS 2010 n.447","4082010030006","2010-03-09T00:00:00.000Z",,401195,
"QUE CHOISIR : MARS 2010 n.479","4102010030001","2010-03-09T00:00:00.000Z",,401196,
"L'AMI DES JARDINS : MARS 2010 n.992","4132010030008","2010-03-09T00:00:00.000Z",,401197,
"MAISON ET TRAVAUX : MARS 2010 n.223","4012010030003","2010-03-09T00:00:00.000Z",,401198,
"ART ET DÉCORATION : FEVRIER MARS 2010 n.458","4022010020003","2010-03-09T00:00:00.000Z",,401199,
"CONNAISSANCE DES ARTS : MARS 2010 n.680","4152010030006","2010-03-09T00:00:00.000Z",,401200,
"STUDIO MAGAZINE : MARS 2010 n.13","4122010030009","2010-03-09T00:00:00.000Z",,401201,
"SCIENCES ET AVENIR : MARS 2010 n.757","41120100300010","2010-03-09T00:00:00.000Z",,401202,
"PHILOSOPHIE MAGAZINE MARS 2010","4072010030007","2010-03-12T00:00:00.000Z",,401204,
"STUDIO MAGAZINE : AVRIL 2010 n. 14","4122010040008","2010-03-22T00:00:00.000Z",,401205,
"L'AMI DES JARDINS : AVRIL 2010 n° 993","4132010040007","2010-03-22T00:00:00.000Z",,401206,
"ART ET DÉCORATION : AVRIL 2010 n.459","4022010040001","2010-04-02T00:00:00.000Z",,401207,
"GÉO : AVRIL 2010 n. 374","4062010040007","2010-04-02T00:00:00.000Z",,401208,
"PHILOSOPHIE MAGAZINE - AVRIL2010","4162010040004","2010-04-02T00:00:00.000Z",,401209,
"CONNAISSANCE DES ARTS : AVRIL 2010 n.681","4152010040005","2010-04-02T00:00:00.000Z",,401210,
"SCIENCES ET AVENIR : AVRIL 2010 n.758","4112010040009","2010-04-02T00:00:00.000Z",,401211,
"60 MILLIONS DE CONSOMMATEURS : AVRIL 2010 n.448","4082010040005","2010-04-02T00:00:00.000Z",,401212,
"QUE CHOISIR : AVRIL 2010 n.480","41020100400010","2010-04-02T00:00:00.000Z",,401213,
"PSYCHOLOGIE MAGAZINE : AVRIL 2010 n.295","4172010040003","2010-04-08T00:00:00.000Z",,401214,
"CUISINE ET VINS DE FRANCE : AVRIL MAI 2010 n.133","40320100400010","2010-04-08T00:00:00.000Z",,401215,
"ORDINATEUR INDIVIDUEL : AVRIL 2010 n.226","4092010040004","2010-04-09T00:00:00.000Z",,401217,
"STUDIO MAGAZINE : MAI 2010 n.15","4122010050007","2010-04-29T00:00:00.000Z",,401218,
"GÉO : MAI 2010 n. 375","4062010050006","2010-04-29T00:00:00.000Z",,401219,
"QUE CHOISIR : MAI 2010 n.481","4102010050009","2010-04-29T00:00:00.000Z",,401221,
"CONNAISSANCE DES ARTS : MAI 2010 n.682","4152010050004","2010-04-29T00:00:00.000Z",,401222,
"60 MILLIONS DE CONSOMMATEURS : MAI 2010 n.449","4082010050004","2010-04-29T00:00:00.000Z",,401223,
"L'AMI DES JARDINS : MAI 2010 n.994","4132010050006","2010-04-29T00:00:00.000Z",,401224,
"MAISON ET TRAVAUX : MAI 2010 n.224","4012010050001","2010-04-29T00:00:00.000Z",,401225,
"ART ET DÉCORATION : MAI 2010 n.460","40220100500010","2010-04-29T00:00:00.000Z",,401226,
"SCIENCES ET AVENIR : MAI 2010 n.759","4112010050008","2010-05-18T00:00:00.000Z",,401227,
"ORDINATEUR INDIVIDUEL : MAI 2010 n.227","4092010050003","2010-05-18T00:00:00.000Z",,401228,
"QUE CHOISIR : JUIN 2010 n.482","4102010060008","2010-05-21T00:00:00.000Z",,401229,
"L'AMI DES JARDINS : JUIN 2010 n.995","4132010060005","2010-05-21T00:00:00.000Z",,401230,
"PSYCHOLOGIE MAGAZINE : MAI 2010 n.296","4172010050002","2010-05-21T00:00:00.000Z",,401231,
"MAISON ET TRAVAUX : JUIN 2010 n.225","40120100600010","2010-05-27T00:00:00.000Z",,401232,
"60 MILLIONS DE CONSOMMATEURS : JUIN 2010 n.450","4082010060003","2010-05-27T00:00:00.000Z",,401233,
"PSYCHOLOGIE MAGAZINE : JUIN 2010 n. 297","4172010060001","2010-06-01T00:00:00.000Z",,401234,
"SCIENCES ET AVENIR : JUIN 2010 n. 760","4112010060007","2010-06-01T00:00:00.000Z",,401235,
"ART ET DÉCORATION : JUIN 2010 n. 461","4022010060009","2010-06-01T00:00:00.000Z",,401236,
"PHILOSOPHIE MAGAZINE : JUIN 2010 n. 40","4162010060002","2010-06-01T00:00:00.000Z",,401237,
"STUDIO MAGAZINE : JUIN 2010 n. 16","4122010060006","2010-06-01T00:00:00.000Z",,401238,
"CONNAISSANCE DES ARTS : JUIN 2010 n. 683","4152010060003","2010-06-08T00:00:00.000Z",,401239,
"CUISINE ET VINS DE FRANCE : JUIN JUILLET 2010 n. 134","4032010060008","2010-06-10T00:00:00.000Z",,401240,
"GÉO : JUIN 2010 n. 376","4062010060005","2010-06-10T00:00:00.000Z",,401241,
"ORDINATEUR INDIVIDUEL : JUIN 2010 n.228","4092010060002","2010-06-22T00:00:00.000Z",,401242,
"QUE CHOISIR : JUILLET AOUT 2010 n.483","4102010070007","2010-06-29T00:00:00.000Z",,401243,
"SCIENCES ET AVENIR : JUILLET 2010 n.761","4112010070006","2010-06-29T00:00:00.000Z",,401244,
"STUDIO MAGAZINE : JUILLET 2010 n. 17","4122010070005","2010-07-06T00:00:00.000Z",,401246,
"CUISINE ET VINS DE FRANCE : HORS SERIE 2010","4032010000004","2010-07-06T00:00:00.000Z",,401247,
"L'AMI DES JARDINS : JUILLET 2010 n. 996","4132010070004","2010-07-06T00:00:00.000Z",,401249,
"CONNAISSANCE DES ARTS : JUILLET AOUT 2010  n. 684","4152010070002","2010-07-06T00:00:00.000Z",,401250,
"GÉO : JUILLET 2010 n. 377","4062010070004","2010-07-06T00:00:00.000Z",,401251,
"60 MILLIONS DE CONSOMMATEURS : JUILLET AOUT 2010 n. 451","4082010070002","2010-07-06T00:00:00.000Z",,401252,
"ORDINATEUR INDIVIDUEL : JUILLET AOUT 2010 n. 229","4092010070001","2010-07-06T00:00:00.000Z",,401253,
"ART ET DÉCORATION : JUILLET AOUT 2010 n. 462","4022010070008","2010-07-06T00:00:00.000Z",,401254,
"PSYCHOLOGIE MAGAZINE : JUILLET AOUT 2010 n. 298","41720100700010","2010-07-08T00:00:00.000Z",,401255,
"MAISON ET TRAVAUX : JUILLET AOUT 2010 n. 226","4012010070009","2010-07-20T00:00:00.000Z",,401256,
"PHILOSOPHIE MAGAZINE JUILLET AOUT 2010 n. 41","4162010070001","2010-07-20T00:00:00.000Z",,401257,
"GÉO : AOUT 2010 n. 378","4062010080003","2010-07-29T00:00:00.000Z",,401258,
"STUDIO MAGAZINE : AOUT SEPTEMBRE 2010 n. 18","4122010080004","2010-07-29T00:00:00.000Z",,401259,
"MAISON ET TRAVAUX : SEPTEMBRE 2010 n.227","4012010090007","2010-09-03T00:00:00.000Z",,401260,
"QUE CHOISIR : SEPTEMBRE 2010 n.484","4102010090005","2010-09-03T00:00:00.000Z",,401261,
"PSYCHOLOGIE MAGAZINE : SEPTEMBRE 2010 n.299","4172010090008","2010-09-03T00:00:00.000Z",,401262,
"GÉO : SEPTEMBRE 2010 n. 379","4062010090002","2010-09-03T00:00:00.000Z",,401263,
"L'AMI DES JARDINS : SEPTEMBRE 2010 n.998","4132010090002","2010-09-03T00:00:00.000Z",,401264,
"L'AMI DES JARDINS : AOUT 2010 n.997","4132010080003","2010-09-03T00:00:00.000Z",,401265,
"ART ET DÉCORATION : SEPTEMBRE 2010 n.463","4022010090006","2010-09-03T00:00:00.000Z",,401266,
"PHILOSOPHIE MAGAZINE SEPTEMBRE 2010 n.42","4162010090009","2010-09-03T00:00:00.000Z",,401267,
"ORDINATEUR INDIVIDUEL : SEPTEMBRE 2010 n.230","4092010090009","2010-09-03T00:00:00.000Z",,401268,
"SCIENCES ET AVENIR : SEPTEMBRE 2010 n.763","4112010090004","2010-09-03T00:00:00.000Z",,401269,
"SCIENCES ET AVENIR : AOUT 2010 n.762","4112010080005","2010-09-03T00:00:00.000Z",,401270,
"60 MILLIONS DE CONSOMMATEURS : SEPTEMBRE 2010 n.452","40820100900010","2010-09-03T00:00:00.000Z",,401271,
"CUISINE ET VINS DE FRANCE : SEPTEMBRE OCTOBRE 2010 n. 135","4032010090005","2010-09-10T00:00:00.000Z",,401274,
"L'AMI DES JARDINS : OCTOBRE 2010 n.999","4132010100008","2010-09-28T00:00:00.000Z",,401275,
"60 MILLIONS DE CONSOMMATEURS : OCTOBRE 2010 n.453","4082010100006","2010-10-01T00:00:00.000Z",,401276,
"PSYCHOLOGIE MAGAZINE : OCTOBRE 2010 n.300","4172010100004","2010-10-01T00:00:00.000Z",,401277,
"PHILOSOPHIE MAGAZINE OCTOBRE 2010 n.43","4162010100005","2010-10-01T00:00:00.000Z",,401278,
"GÉO : OCTOBRE 2010 n. 380","4062010100008","2010-10-01T00:00:00.000Z",,401279,
"STUDIO MAGAZINE : OCTOBRE 2010 n. 19","4122010100009","2010-10-04T00:00:00.000Z",,401280,
"CUISINE ET VINS DE FRANCE : NOVEMBRE 2010 n. 136","40320101100010","2010-10-12T00:00:00.000Z",,401281,
"ORDINATEUR INDIVIDUEL : OCTOBRE 2010 n.231","4092010100005","2010-10-14T00:00:00.000Z",,401282,
"ART ET DÉCORATION : OCTOBRE 2010 n.464","4022010100002","2010-10-14T00:00:00.000Z",,401284,
"SCIENCES ET AVENIR : OCTOBRE 2010 n.764","41120101000010","2010-10-14T00:00:00.000Z",,401285,
"MAISON ET TRAVAUX : OCTOBRE 2010 n.228","4012010100003","2010-10-14T00:00:00.000Z",,401286,
"L'AMI DES JARDINS : NOVEMBRE 2010 n. 1000","4132010110007","2010-10-25T00:00:00.000Z",,401288,
"STUDIO MAGAZINE : NOVEMBRE 2010 n. 20","4122010110008","2010-10-26T00:00:00.000Z",,401289,
"QUE CHOISIR : NOVEMBRE 2010 n. 486","41020101100010","2010-10-26T00:00:00.000Z",,401290,
"PHILOSOPHIE MAGAZINE NOVEMBRE 2010 n.44","4162010110004","2010-10-29T00:00:00.000Z",,401291,
"GÉO : NOVEMBRE 2010 n. 381","4062010110007","2010-10-29T00:00:00.000Z",,401292,
"60 MILLIONS DE CONSOMMATEURS : NOVEMBRE 2010 n.454","4082010110005","2010-10-29T00:00:00.000Z",,401293,
"ORDINATEUR INDIVIDUEL : NOVEMBRE 2010 n.232","4092010110004","2010-10-29T00:00:00.000Z",,401294,
"PSYCHOLOGIES MAGAZINE : NOVEMBRE 2010 n. 301","4172010110003","2010-11-23T00:00:00.000Z",,401295,
"60 MILLIONS DE CONSOMMATEURS : DECEMBRE 2010 n.455","4082010120004","2010-11-23T00:00:00.000Z",,401296,
"SCIENCES ET AVENIR : NOVEMBRE 2010 n.765","4112010110009","2010-11-23T00:00:00.000Z",,401297,
"STUDIO MAGAZINE : DECEMBRE 2010 n. 21","4122010120007","2010-11-23T00:00:00.000Z",,401298,
"ART ET DÉCORATION : NOVEMBRE - DECEMBRE 2010 n. 465","4022010110001","2010-11-23T00:00:00.000Z",,401299,
"L'AMI DES JARDINS : DECEMBRE 2010 n.1001","4132010120006","2010-11-25T00:00:00.000Z",,401300,
"PHILOSOPHIE MAGAZINE DECEMBRE 2010 JANVIER 2011 n.45","4162010120003","2010-11-25T00:00:00.000Z",,401301,
"MAISON ET TRAVAUX : NOVEMBRE DECEMBRE 2010 n.229","4012010110002","2010-11-25T00:00:00.000Z",,401302,
"ORDINATEUR INDIVIDUEL : DECEMBRE 2010 n.233","4092010120003","2010-11-25T00:00:00.000Z",,401303,
"CUISINE ET VINS DE FRANCE : DECEMBRE 2010 JANVIER 2011 n.137","4032010120009","2010-11-30T00:00:00.000Z",,401305,
"PSYCHOLOGIE MAGAZINE : DECEMBRE 2010 n.302","4172010120002","2010-12-02T00:00:00.000Z",,401306,
"QUE CHOISIR : DECEMBRE 2010 n. 487","4102010120009","2010-12-02T00:00:00.000Z",,401307,
"GÉO : DECEMBRE 2010 n. 382","4062010120006","2010-12-02T00:00:00.000Z",,401308,
"STUDIO MAGAZINE : JANVIER 2011 n. 22","41220110100010","2010-12-17T00:00:00.000Z",,401309,
"PSYCHOLOGIE MAGAZINE : JANVIER 2011 n. 303","4172011010005","2011-01-12T00:00:00.000Z",,401310,
"ART ET DÉCORATION : JANVIER 2011 n. 466","4022011010003","2011-01-12T00:00:00.000Z",,401311,
"GÉO : JANVIER 2011 n. 383","4062011010009","2011-01-12T00:00:00.000Z",,401312,
"L'AMI DES JARDINS : JANVIER 2011 n. 1002","4132011010009","2011-01-12T00:00:00.000Z",,401313,
"60 MILLIONS DE CONSOMMATEURS : JANVIER 2011 n. 456","4082011010007","2011-01-12T00:00:00.000Z",,401314,
"QUE CHOISIR : JANVIER 2011 n. 488","4102011010002","2011-01-12T00:00:00.000Z",,401315,
"ORDINATEUR INDIVIDUEL : JANVIER 2011 n. 234","4092011010006","2011-01-12T00:00:00.000Z",,401316,
"MAISON ET TRAVAUX : JANVIER FEVRIER 2011 n. 230","4012011010004","2011-01-13T00:00:00.000Z",,401317,
"STUDIO MAGAZINE : FEVRIER 2011 n. 23","4122011020009","2011-01-13T00:00:00.000Z",,401318,
"60 MILLIONS DE CONSOMMATEURS : HORS SERIE Janv-Fev 2011 Spécial impôts","4082011000008","2011-01-13T00:00:00.000Z",,401319,
"L'AMI DES JARDINS : FEVRIER 2011 n.1003","4132011020008","2011-01-21T00:00:00.000Z",,401320,
"PHILOSOPHIE MAGAZINE : FEVRIER 2011 n. 46","4162011020005","2011-01-21T00:00:00.000Z",,401321,
"QUE CHOISIR : FEVRIER 2011 n. 489","4102011020001","2011-01-21T00:00:00.000Z",,401322,
"PSYCHOLOGIES MAGAZINE n.304  : FEVRIER 2011","4172011020004","2011-02-04T00:00:00.000Z",,401323,
"SCIENCES ET AVENIR n.768  : FEVRIER 2011","41120110200010","2011-02-04T00:00:00.000Z",,401324,
"GÉO : FEVRIER 2011 n. 384","4062011020008","2011-02-04T00:00:00.000Z",,401325,
"CUISINE ET VINS DE FRANCE : FEVRIER-MARS 2011N°138","4032011020001","2011-02-08T00:00:00.000Z",,401326,
"60 MILLIONS DE CONSOMMATEURS : FEVRIER 2011 n°457","4082011020006","2011-02-08T00:00:00.000Z",,401327,
"ART ET DÉCORATION : FEVRIER/MARS 2011 n. 467","4022011020002","2011-02-11T00:00:00.000Z",,401328,
"STUDIO MAGAZINE : MARS 2011 n. 24","4122011030008","2011-02-11T00:00:00.000Z",,401329,
"60 MILLIONS DE CONSOMMATEURS : MARS 2011 n.458","4082011030005","2011-02-25T00:00:00.000Z",,401330,
"MAISON ET TRAVAUX : MARS 2011 n.231","4012011030002","2011-02-25T00:00:00.000Z",,401331,
"GÉO : MARS 2011 n. 385","4062011030007","2011-02-25T00:00:00.000Z",,401332,
"PHILOSOPHIE MAGAZINE : MARS 2011 n. 47","4162011030004","2011-02-25T00:00:00.000Z",,401333,
"ORDINATEUR INDIVIDUEL : MARS 2011 n.236","4092011030004","2011-02-25T00:00:00.000Z",,401334,
"L'AMI DES JARDINS : MARS 2011 n. 1004","4132011030007","2011-03-21T00:00:00.000Z",,401335,
"QUE CHOISIR : MARS 2011 n. 490","41020110300010","2011-03-21T00:00:00.000Z",,401336,
"PSYCHOLOGIE MAGAZINE : MARS 2011 n. 305","4172011030003","2011-03-22T00:00:00.000Z",,401337,
"ART ET DÉCORATION : AVRIL 2011 n.468","40220110400010","2011-03-22T00:00:00.000Z",,401338,
"STUDIO MAGAZINE : AVRIL 2011 n. 25","4122011040007","2011-03-22T00:00:00.000Z",,401339,
"L'AMI DES JARDINS : AVRIL 2011 n.1005","4132011040006","2011-03-22T00:00:00.000Z",,401340,
"QUE CHOISIR : AVRIL 2011 n.491","4102011040009","2011-03-22T00:00:00.000Z",,401341,
"60 MILLIONS DE CONSOMMATEURS : AVRIL 2011 n. 459","4082011040004","2011-03-29T00:00:00.000Z",,401343,
"ORDINATEUR INDIVIDUEL : AVRIL 2011 n. 237","4092011040003","2011-03-29T00:00:00.000Z",,401344,
"GÉO : AVRIL 2011 n. 386","4062011040006","2011-03-31T00:00:00.000Z",,401345,
"PSYCHOLOGIES MAGAZINE : AVRIL 2011 n.306","4172011040002","2011-03-31T00:00:00.000Z",,401346,
"CUISINE ET VINS DE FRANCE : AVRIL MAI 2011 n.139","4032011040009","2011-04-08T00:00:00.000Z",,401347,
"PHILOSOPHIE MAGAZINE - AVRIL 2011 n.48","4162011040003","2011-04-08T00:00:00.000Z",,401348,
"MAISON ET TRAVAUX : AVRIL MAI 2011 n. 232","4012011040001","2011-04-15T00:00:00.000Z",,401349,
"STUDIO MAGAZINE : MAI 2011 n. 26","4122011050006","2011-04-15T00:00:00.000Z",,401351,
"QUE CHOISIR : MAI 2011 n.492","4102011050008","2011-04-21T00:00:00.000Z",,401352,
"L'AMI DES JARDINS : MAI 2011 n.1006","4132011050005","2011-04-21T00:00:00.000Z",,401353,
"60 MILLIONS DE CONSOMMATEURS : MAI 2011 n.460","4082011050003","2011-04-21T00:00:00.000Z",,401354,
"ORDINATEUR INDIVIDUEL : MAI 2011 n.238","4092011050002","2011-04-21T00:00:00.000Z",,401355,
"GÉO : MAI 2011 n. 387","4062011050005","2011-05-02T00:00:00.000Z",,401356,
"PSYCHOLOGIE MAGAZINE : MAI 2011 N°307","4172011050001","2011-05-02T00:00:00.000Z",,401357,
"ART ET DÉCORATION : MAI 2011 N°469","4022011050009","2011-05-02T00:00:00.000Z",,401358,
"PHILOSOPHIE MAGAZINE : Mai 2011 N°49","4162011050002","2011-05-02T00:00:00.000Z",,401359,
"STUDIO MAGAZINE : JUIN 2011 n. 27","4122011060005","2011-05-12T00:00:00.000Z",,401361,
"MAISON ET TRAVAUX : JUIN 2011 n.233","4012011060009","2011-05-27T00:00:00.000Z",,401362,
"60 MILLIONS DE CONSOMMATEURS : JUIN 2011 n.4611","4082011060002","2011-05-27T00:00:00.000Z",,401363,
"PSYCHOLOGIE MAGAZINE : JUIN 2011 n.308","41720110600010","2011-05-27T00:00:00.000Z",,401364,
"QUE CHOISIR : JUIN 2011 n.493","4102011060007","2011-05-27T00:00:00.000Z",,401365,
"CUISINE ET VINS DE FRANCE : JUIN JUILLET AOUT 2011 n.140","4032011060007","2011-06-06T00:00:00.000Z",,401366,
"ORDINATEUR INDIVIDUEL : JUIN 2011 N°239","4092011060001","2011-06-07T00:00:00.000Z",,401368,
"ART ET DÉCORATION : JUIN 2011 N°470","4022011060008","2011-06-07T00:00:00.000Z",,401369,
"GÉO : JUIN 2011 n. 388","4062011060004","2011-06-07T00:00:00.000Z",,401370,
"PHILOSOPHIE MAGAZINE : JUIN 2011 N°50","4162011060001","2011-06-07T00:00:00.000Z",,401371,
"L'AMI DES JARDINS : JUILLET 2011 n.1008","4132011070003","2011-06-23T00:00:00.000Z",,401372,
"STUDIO MAGAZINE : JUILLET 2011 n. 28","4122011070004","2011-06-23T00:00:00.000Z",,401373,
"QUE CHOISIR : JUILLET-AOUT 2011 N°494","4102011070006","2011-06-29T00:00:00.000Z",,401374,
"60 MILLIONS DE CONSOMMATEURS : JUILLET-AOUT 2011 n. 462","4082011070001","2011-06-29T00:00:00.000Z",,401375,
"CUISINE ET VINS DE FRANCE : HORS SERIE 2011 cent recettes d'été","4032011000003","2011-07-01T00:00:00.000Z",,401376,
"GÉO : JUILLET 2011 n. 389","4062011070003","2011-07-01T00:00:00.000Z",,401377,
"L'AMI DES JARDINS : JUIN 2011 n.1007","4132011060004","2011-07-01T00:00:00.000Z",,401378,
"MAISON ET TRAVAUX : JUILLET 2011 No 234","4012011070008","2011-07-18T00:00:00.000Z",,401379,
"PSYCHOLOGIE MAGAZINE : JUILLET 2011 No 309","4172011070009","2011-07-18T00:00:00.000Z",,401380,
"ORDINATEUR INDIVIDUEL : JUILLET 2011 No 240","40920110700010","2011-07-18T00:00:00.000Z",,401381,
"ART ET DÉCORATION : JUILLET 2011 No 471","4022011070007","2011-07-18T00:00:00.000Z",,401382,
"PHILOSOPHIE MAGAZINE : JUILLET 2011 n°51","41620110700010","2011-07-18T00:00:00.000Z",,401383,
"L'AMI DES JARDINS : AOUT 2011 n. 1009","4132011080002","2011-07-20T00:00:00.000Z",,401384,
"GÉO : AOUT 2011 n. 390","4062011080002","2011-07-28T00:00:00.000Z",,401385,
"STUDIO MAGAZINE : AOUT 2011 n. 29","4122011080003","2011-07-28T00:00:00.000Z",,401386,
"CUISINE ET VINS DE FRANCE : SEPTEMBRE 2011 N°141","4032011090004","2011-08-30T00:00:00.000Z",,401387,
"L'AMI DES JARDINS : SEPTEMBRE 2011 n. 1010","4132011090001","2011-08-30T00:00:00.000Z",,401388,
"QUE CHOISIR : SEPTEMBRE 2011 N°495","4102011090004","2011-08-30T00:00:00.000Z",,401389,
"PSYCHOLOGIE MAGAZINE : SEPTEMBRE 2011 N°310","4172011090007","2011-08-30T00:00:00.000Z",,401390,
