335;"THOUVENOT C.";"LE PAIN D'AUTREFOIS";"641";NULL;NULL;NULL;NULL
336;"LACAZE A.";"LE TUNNEL";"808";NULL;NULL;NULL;NULL
337;"CAVANNA";"LES RITALS";"808";NULL;NULL;NULL;NULL
338;"PERNOUD R.";"LA FEMME AU TEMPS DES CATHEDRALES";"P 808";NULL;NULL;NULL;NULL
339;"REY R. A.";"LES SENTIERS DU VIEUX CAUSSE";"808";NULL;NULL;NULL;NULL
340;"BOUDARD A.";"LE CORBILLARD DE JULES";"808";NULL;NULL;NULL;NULL
341;"CARRERE-D'ENCAUSSE H.";"L'EMPIRE ECLATE";"301";NULL;NULL;NULL;NULL
342;"GALLO M.";"LES HOMMES NAISSENT TOUS LE MEME JOUR : AURORE";"808";NULL;NULL;2006-04-14;NULL
343;"GALLO M.";"LES HOMMES NAISSENT TOUS LE MEME JOUR : CREPUSCULE";"808";NULL;NULL;2006-04-14;NULL
344;"SEIGNOLLE";"CONTES POPULAIRES ET LEGENDES DE LORRAINE";"398";NULL;NULL;NULL;NULL
345;"BLUTEAU";"LA VIE PASSIONNEE DES SOEURS BRONTE";"808";NULL;NULL;NULL;NULL
346;"STAROBINSKI J.";"HISTOIRE DE LA MEDECINE";"610";NULL;NULL;NULL;NULL
347;"PECKER J. C.";"LE CIEL";"522";NULL;NULL;NULL;NULL
348;"SOULARD R.";"HISTOIRE DE LA MACHINE";"621";NULL;NULL;NULL;NULL
349;"CANBY C.";"HISTOIRE DE LA MARINE";"623";NULL;NULL;NULL;NULL
350;"COURSIER A.";"NANCY, MA VILLE";"940";NULL;NULL;NULL;NULL
352;"MACLEAN A.";"ADIEU CALIFORNIE";"810";NULL;NULL;NULL;NULL
353;"COULONGES H.";"L'ADIEU A LA FEMME SAUVAGE";"808";NULL;NULL;NULL;NULL
356;"PARISOT R.";"HISTOIRE DE LORRAINE : TOME 3 (1789-1919)";"940";NULL;NULL;NULL;NULL
357;"";"LE JOURNAL HISTORIQUE DE L'ALSACE : T 4";"940";NULL;NULL;NULL;NULL
358;"LODE J.";"LE TOUR DU MONDE A BICYCLETTE";"303";NULL;NULL;NULL;NULL
359;"";"LES GENS DE DANS LE TEMPS";"920";NULL;NULL;NULL;NULL
360;"VINCENOT H.";"LES PIE SOULE - LES CHEVALIERS DU CHAUDRON";"808";NULL;NULL;NULL;NULL
363;"YOURCENAR M.";"MEMOIRES D'ADRIEN";"808";NULL;NULL;NULL;NULL
364;"BERRONDO M.";"LES JEUX MATHEMATIQUES D'EUREKA";"790";NULL;NULL;NULL;NULL
365;"BODARD L.";"LA DUCHESSE";"808";NULL;NULL;NULL;NULL
366;"CHESI G.";"LES DERNIERS AFRICAINS";"572";NULL;NULL;NULL;NULL
367;"TAZIEFF H.";"EREBUS, VOLCAN ANTARCTIQUE";"551";NULL;NULL;NULL;NULL
368;"MICHALON Y.";"LE POUSSE CAILLOU";"304";NULL;NULL;NULL;NULL
369;"NADAUD";"MEMOIRES DE LEONARD, ANCIEN MACON";"920";NULL;NULL;NULL;NULL
370;"SEGAL P.";"L'HOMME QUI MARCHAIT DANS SA TETE";"920";NULL;NULL;NULL;NULL
371;"SUYIN H.";"L'ARBRE BLESSE";"920";NULL;NULL;NULL;NULL
372;"GALLO M.";"UNE AFFAIRE INTIME";"808";NULL;NULL;NULL;NULL
373;"HUMBERT M. T.";"A L'AUTRE BOUT DE MOI";"808";NULL;NULL;NULL;NULL
374;"YOURCENAR M.";"LA COURONNE ET LA LYRE";"808";NULL;NULL;NULL;NULL
375;"FRISON ROCHE";"DJEBEL AMOUR";"808";NULL;NULL;NULL;NULL
376;"MODIANO P.";"RUE DES BOUTIQUES OBSCURES";"808";NULL;NULL;NULL;NULL
377;"ROBERTS J. M.";"AFFAIRES ETRANGERES";"808";NULL;NULL;NULL;NULL
378;"CAGNATI I.";"MOSE OU LE LEZARD QUI PLEURAIT";"808";NULL;NULL;NULL;NULL
379;"SCHWARTZ-BART S.";"TI JEAN L'HORIZON";"808";NULL;NULL;NULL;NULL
380;"DEBRAY R.";"LA NEIGE BRULE";"808";NULL;NULL;NULL;NULL
381;"MAILLET A.";"PELAGIE LA CHARETTE";"808";NULL;NULL;NULL;NULL
382;"CHAMPION J.";"LES FRERES MONTAURIAN";"808";NULL;NULL;NULL;NULL
383;"DE ROSNAY S. ET J.";"LA MAL BOUFFE";"641";NULL;NULL;NULL;NULL
384;"WEINBERG S.";"LES TROIS PREMIERES MINUTES DE L'UNIVERS";"530";NULL;NULL;NULL;NULL
385;"LANGANEY A.";"LE SEXE ET L'INNOVATION";"573";NULL;NULL;NULL;NULL
386;"VOLKOFF V.";"LE RETOURNEMENT";"808";NULL;NULL;NULL;NULL
388;"";"LE JOURNAL HISTORIQUE DE L'ALSACE : T 3";"940";NULL;NULL;NULL;NULL
390;"DECOIN D.";"JOHN L'ENFER";"808";NULL;NULL;NULL;NULL
391;"READER'S DIGEST";"LES PLUS BEAUX VILLAGES DE FRANCE";"721";NULL;NULL;NULL;NULL
393;"BOURDIEU P.";"LA DISTINCTION";"301";NULL;NULL;NULL;NULL
394;"DENUZIERE M.";"UN CHIEN DE SAISON";"808";NULL;NULL;NULL;NULL
395;"BOURIN J.";"LA CHAMBRE DES DAMES : T 1";"808";NULL;NULL;NULL;NULL
396;"ROCHE H. P.";"JULES ET JIM";"808";NULL;NULL;NULL;NULL
398;"MONTEILHET H.";"LE RETOUR DES CENDRES";"P 808";NULL;NULL;NULL;NULL
399;"GARRONE G. M.";"QUE FAUT-IL CROIRE";"230";NULL;NULL;NULL;NULL
400;"BARLING C.";"DEUX PETITES FEMMES CHARMANTES";"P 808";0000-00-00;"";0000-00-00;""
401;"DESCARTES";"DISCOURS DE LA METHODE";"160";NULL;NULL;NULL;NULL
402;"CRANAKI M.";"GRECE";"914";NULL;NULL;NULL;NULL
403;"ALEXANDRE P. - ROLAND M.";"VOIR LONDRES OU MOURIR";"P 808";NULL;NULL;NULL;NULL
404;"MAHLER C.";"LE PORTRAIT DE LADY GWENDOLINE";"808";NULL;NULL;NULL;NULL
405;"SIMON P. H.";"HISTOIRE D'UN BONHEUR";"808";NULL;NULL;NULL;NULL
406;"CAUVIN P.";"MONSIEUR PAPA";"808";NULL;NULL;NULL;NULL
407;"BODARD L.";"LES PLAISIRS DE L'HEXAGONE";"301";NULL;NULL;NULL;NULL
408;"GARCIA MARQUEZ G.";"L'AMOUR AU TEMPS DU CHOLERA";"860";NULL;NULL;NULL;NULL
409;"BOULLE P.";"LES VERTUS DE L'ENFER";"808";NULL;NULL;NULL;NULL
410;"ARENAS R.";"LE PORTIER";"860";NULL;NULL;NULL;NULL
411;"D'ABOVILLE G.";"L'ATLANTIQUE A BOUT DE BRAS";"904";NULL;NULL;NULL;NULL
412;"DARMON P.";"LA MALLE A GOUFFE";"808";NULL;NULL;NULL;NULL
413;"REY P.";"OUT";"808";NULL;NULL;NULL;NULL
414;"LESTIENNE V.";"FURIOSO";"808";NULL;NULL;NULL;NULL
415;"JARDIN P.";"LE NAIN JAUNE";"808";NULL;NULL;NULL;NULL
416;"ADLER M. H.";"PASSEPORT POUR LE TROISIEME AGE";"304";NULL;NULL;NULL;NULL
417;"HUISMAN D. - PATRIX G.";"L'ESTHETIQUE INDUSTRIELLE";"701";NULL;NULL;NULL;NULL
418;"BLAIS M. C.";"UNE SAISON DANS LA VIE D'EMMANUEL";"808";NULL;NULL;NULL;NULL
419;"DERY T.";"LA PHRASE INACHEVEE";"808";NULL;NULL;NULL;NULL
420;"SABATIER R.";"LA SAINTE FARCE";"808";NULL;NULL;NULL;NULL
421;"HALL J.";"LES MALHEURS DE M. CHAPON";"808";NULL;NULL;NULL;NULL
422;"CLAVEL M.";"LE TIERS DES ETOILES";"808";NULL;NULL;NULL;NULL
423;"LARTEGUY J.";"LES CHIMERES NOIRES";"808";NULL;NULL;NULL;NULL
424;"BORDENOVE G.";"LA VIE QUOTIDIENNE DE NAPOLEON EN ROUTE VERS ST HE";"301";NULL;NULL;NULL;NULL
425;"RAMSAY D.";"EST-CE UN MEURTRE ?";"P 808";NULL;NULL;NULL;NULL
426;"PEYREFITTE";"CHEVALIERS DE MALTE";"808";NULL;NULL;NULL;NULL
427;"DRUCKER M";"LA CHAINE";"808";NULL;NULL;NULL;NULL
428;"BARRET P. - GURGAND J. N.";"LE TEMPLIER DE JERUSALEM";"808";NULL;NULL;NULL;NULL
429;"SALINGER J. D.";"FRANNY ET ZOOEY";"810";NULL;NULL;NULL;NULL
430;"TOSCAN DU PLANTIER D.";"DONNEZ-NOUS NOTRE QUOTIDIEN";"301";NULL;NULL;NULL;NULL
431;"HEINRICH W.";"LA CROIX DE FER";"830";NULL;NULL;NULL;NULL
432;"MALLET JORIS F.";"ALLEGRA";"808";NULL;NULL;NULL;NULL
433;"LEDERER W. - ETAL J.";"LES FOURMIS ROUGES";"808";NULL;NULL;NULL;NULL
434;"AUBERT B.";"LA MORT DES BOIS";"P 808";NULL;NULL;NULL;NULL
435;"TAZIEFF H.";"CRATERES EN FEU";"551";NULL;NULL;NULL;NULL
436;"LANOUX A.";"LA BERGER DES ABEILLES";"808";NULL;NULL;NULL;NULL
437;"BORGEAUD G.";"LE VOYAGE A L'ETRANGER";"808";NULL;NULL;NULL;NULL
438;"KOSINSKI J.";"COCKPIT";"P 808";NULL;NULL;NULL;NULL
439;"ESCARPIT R.";"HONORIOS PAPE";"808";NULL;NULL;NULL;NULL
440;"URIS L.";"TRINITE CAROLINE";"808";NULL;NULL;NULL;NULL
441;"PERRAULT G.";"LA LONGUE TRAQUE";"808";NULL;NULL;NULL;NULL
442;"REMY P. J.";"MEMOIRES SECRETES QUI SERVIRENT A L'HISTOIRE DE CE";"808";NULL;NULL;NULL;NULL
443;"LE ROY LADURIE E.";"LE SIECLE DES PLATTERST1 : LE MENDIANT ET LE PROFESSEUR";"909";NULL;NULL;NULL;NULL
444;"PAYSAN C.";"LE CLOWN DE LA RUE MONTORGUEIL";"808";NULL;NULL;NULL;NULL
445;"GIONO J.";"LES AMES FORTES";"808";NULL;NULL;NULL;NULL
446;"DANINOS P.";"UN CERTAIN MONSIEUR BLOT";"808";NULL;NULL;NULL;NULL
447;"CALVINO I.";"LE CHEVALIER INEXISTANT";"808";NULL;NULL;NULL;NULL
448;"";"UN OBSERVATEUR A MOSCOU";"320";NULL;NULL;NULL;NULL
449;"FOURASTIE J.";"LES CONDITIONS DE L'ESPRIT SCIENTIFIQUE";"302";NULL;NULL;NULL;NULL
450;"HOYLE F.";"LES INCANDESCENTS";"843";NULL;NULL;NULL;NULL
451;"LEVI-STRAUSS C.";"LE CRU ET LE CUIT";"302";NULL;NULL;NULL;NULL
452;"JOFFO J.";"ANNA ET SON ORCHESTRE";"808";NULL;NULL;NULL;NULL
453;"BOSQUET A.";"LES PETITES ETERNITES";"808";NULL;NULL;NULL;NULL
454;"PONJATOWSKI M.";"L'AVENIR N'EST ECRIT NULLE PART";"120";NULL;NULL;NULL;NULL
455;"MONSER P.";"PHOTO TRUCAGES";"778";NULL;NULL;NULL;NULL
456;"";"DEVELOPPEMENT COULEUR";"771";NULL;NULL;NULL;NULL
457;"BOUILLOT - THEVENET";"LES REFLEX";"771";NULL;NULL;NULL;NULL
459;"TOURNIER M.";"GASPARD, MELCHIOR ET BALTHAZAR";"808";NULL;NULL;NULL;NULL
460;"BRION M.";"L'ALLEMAGNE ROMANTIQUE : T 1";"809";NULL;NULL;NULL;NULL
461;"BRION M.";"L'ALLEMAGNE ROMANTIQUE : T 2";"809";NULL;NULL;NULL;NULL
462;"LEVI C.";"LE CHRIST S'EST ARRETE A EBOLI";"P 809";NULL;NULL;NULL;NULL
463;"STANWOOD B.";"JOGGING";"P 810";NULL;NULL;NULL;NULL
464;"BERNARD J. L.";"L'ATLANTIDE DES GEANTS";"550";NULL;NULL;NULL;NULL
465;"RINALDI A.";"LE DERNIERE FETE DE L'EMPIRE";"808";NULL;NULL;NULL;NULL
467;"GUTH P.";"LE NAIF AMOUREUX";"847";NULL;NULL;NULL;NULL
468;"GUTH P.";"LE NAIF AUX 40 ENFANTS";"847";NULL;NULL;NULL;NULL
469;"HERR M.";"PUTAIN DE MORT";"810";NULL;NULL;NULL;NULL
470;"TOURNIER M.";"LE COQ DE BRUYERE";"808";NULL;NULL;NULL;NULL
471;"MURDOCH I.";"LE REVE DE BRUNO";"810";NULL;NULL;NULL;NULL
472;"MURDOCH I.";"LES DEMI-JUSTES";"810";NULL;NULL;NULL;NULL
473;"MELVILLE H.";"BILLY BUD MARIN";"810";NULL;NULL;NULL;NULL
474;"JAMES H.";"LA PRINCESSE CASAMASSIMA";"810";NULL;NULL;NULL;NULL
475;"SABATIER R.";"T 1 : LES ALLUMETTES SUEDOISES";"808";NULL;NULL;NULL;NULL
476;"SABATIER R.";"T 2 : TROIS SUCETTES A LA MENTHE";"808";NULL;NULL;NULL;NULL
477;"SABATIER R.";"T 3 : LES NOISETTES SAUVAGES";"808";NULL;NULL;NULL;NULL
478;"SABATIER R.";"T 4 : LES FILLETTES CHANTANTES";"808";NULL;NULL;NULL;NULL
480;"EXBRAYAT C.";"LA LUMIERE DU MATIN";"P 808";NULL;NULL;NULL;NULL
481;"REMY P. J.";"PANDORA";"808";NULL;NULL;NULL;NULL
482;"";"LE JOURNAL HISTORIQUE DE L'ALSACE : T 2";"940";NULL;NULL;NULL;NULL
483;"POLIN C.";"LES ILLUSIONS DE L'OCCIDENT";"320";NULL;NULL;NULL;NULL
484;"DOMBROVSKI";"LA FACULTE DE L'INUTILE";"809";NULL;NULL;NULL;NULL
485;"GAILLARD A.";"UN COMBAT PERDU D'AVANCE";"304";NULL;NULL;NULL;NULL
487;"GERBER A.";"UNE SORTE DE BLEU : T 2";"808";NULL;NULL;NULL;NULL
488;"JELINEK E.";"LA PIANISTE";"830";NULL;NULL;NULL;NULL
489;"BARRET P. - GURGAND J. N.";"LA PART DES PAUVRES - T 2";"808";NULL;NULL;NULL;NULL
490;"CHASE-RIBOUD B.";"LA VIRGINIENNE";"810";NULL;NULL;NULL;NULL
491;"KAYE M. M.";"PAVILLONS LOINTAINS";"810";NULL;NULL;NULL;NULL
492;"LAPIERRE D. - COLLINS L.";"CETTE NUIT LA LIBERTE";"808";NULL;NULL;NULL;NULL
493;"DURUY V.";"LA GRECE LEGENDAIRE";"930";NULL;NULL;NULL;NULL
494;"LEROY-LADURIE E.";"MONTAILLOU";"390";NULL;NULL;NULL;NULL
495;"MAILLER N.";"LE CHANT DU BOURREAU";"810";NULL;NULL;NULL;NULL
496;"JUNGER";"ORAGES D'ACIER";"904";NULL;NULL;NULL;NULL
497;"YOURCENAR M.";"ARCHIVES DU NORD";"808";NULL;NULL;NULL;NULL
499;"SNYDER S.";"LA MARIJUANA";"616";NULL;NULL;NULL;NULL
500;"KEMAYAN J.";"LE TABOURET DE PIOTR";"329";NULL;NULL;NULL;NULL
502;"THUILLIER P.";"LE PETIT SAVANT ILLUSTRE";"500";NULL;NULL;NULL;NULL
503;"KRANTZ J.";"PRINCESSE DAISY";"810";NULL;NULL;NULL;NULL
504;"YOURCENAR M.";"L'OEUVRE AU NOIR";"808";NULL;NULL;NULL;NULL
505;"BOUILLOT R.";"LA PHOTOGRAPHIE MODERNE";"770";NULL;NULL;NULL;NULL
506;"BIANCANI L.";"LE NU ET SES TECHNIQUES";"770";NULL;NULL;NULL;NULL
507;"BIANCANI L.";"INVITATION A LA PHOTO DU NU";"770";NULL;NULL;NULL;NULL
508;"FEDERATION FRANCAISE DE SKI";"MEMENTO 80";"796";NULL;NULL;NULL;NULL
509;"BOUDOT J. P.";"LES HAUTES VOSGES : RANDONNEES - DECOUVERTES";"796";NULL;NULL;NULL;NULL
510;"FEDERATION FRANCAISE DE SKI";"PROGRESSION ENFANTS 81";"796";NULL;NULL;NULL;NULL
514;"CHAUVIN R.";"DES SAVANTS, POUR QUOI FAIRE ?";"500";NULL;NULL;NULL;NULL
515;"GALLOIS C.";"DES ROSES PLEIN LES BRAS";"808";NULL;NULL;NULL;NULL
516;"LEACOCK S.";"HISTOIRES HUMORISTIQUES";"847";NULL;NULL;NULL;NULL
517;"LUSSATO B.";"LE DEFI INFORMATIQUE";"64";NULL;NULL;NULL;NULL
519;"GALLOIS C.";"LE COEUR EN QUATRE";"808";NULL;NULL;NULL;NULL
520;"RIHOIT C.";"LES PETITES ANNONCES";"808";NULL;NULL;NULL;NULL
521;"BODARD L.";"MONSIEUR LE CONSUL";"808";NULL;NULL;NULL;NULL
522;"REY F.";"LA COMPAGNIE DES DAMES";"808";NULL;NULL;NULL;NULL
523;"LAURENT J.";"LES SOUS-ENSEMBLES FLOUS";"808";NULL;NULL;NULL;NULL
525;"FALLET R.";"LA SOUPE AUX CHOUX";"808";NULL;NULL;NULL;NULL
526;"GARDEL L.";"FORT SAGANNE";"808";NULL;NULL;NULL;NULL
527;"CAVANNA";"LOUISE, LA PETROLEUSE";"808";NULL;NULL;NULL;NULL
528;"SUYIN H.";"UNE FLEUR MORTELLE";"302";NULL;NULL;NULL;NULL
530;"GUIBERT H.";"L'IMAGE FANTOME";"808";NULL;NULL;NULL;NULL
531;"STYRON W.";"LE CHOIX DE SOPHIE";"810";NULL;NULL;NULL;NULL
532;"CLAVEL B.";"COMPAGNONS DU NOUVEAU MONDE";"808";NULL;NULL;NULL;NULL
534;"GERBER A.";"LE FAUBOURG DES COUPS DE TRIQUE";"808";NULL;NULL;NULL;NULL
535;"VINCENT C.";"LES LUMIERES D'ANDERNOS";"808";NULL;NULL;NULL;NULL
536;"PARISOT R.";"HISTOIRE DE LORRAINE : TOME 2 (1552-1789)";"940";NULL;NULL;NULL;NULL
537;"BEN JELLOUN T.";"LA PRIERE DE L'ABSENT";"808";NULL;NULL;NULL;NULL
539;"WEHRT S.";"LA GRANDE AVENTURE DES ATOMISTES FRANCAIS";"500";NULL;NULL;NULL;NULL
541;"AMETTE J. P.";"GENESE DANS UNE VILLE NORMANDE";"808";NULL;NULL;NULL;NULL
542;"SCHNAPPER D.";"L'EPREUVE DU CHOMAGE";"301";NULL;NULL;NULL;NULL
543;"BURGESS A.";"LA PUISSANCE DES TENEBRES";"808";NULL;NULL;NULL;NULL
544;"BOURNIQUEL C.";"L'EMPIRE SARKIS";"808";NULL;NULL;NULL;NULL
545;"SINGER C.";"LA GUERRE DES FILLES";"808";NULL;NULL;NULL;NULL
546;"VLADY M.";"VLADIMIR OU LE VOL ARRETE";"808";NULL;NULL;NULL;NULL
547;"BARREAU J. C.";"LE VENT DU DESERT";"808";NULL;NULL;NULL;NULL
548;"REEVES H.";"PATIENCE DANS L'AZUR - L'EVOLUTION COSMIQUE";"500";NULL;NULL;NULL;NULL
549;"BOURGEADE P.";"LE LAC D'ORTA";"808";NULL;NULL;NULL;NULL
550;"MAC BAIN E.";"LE SANG SUR LE TROTTOIR";"P 808";NULL;NULL;NULL;NULL
551;"LUDLUM R.";"LA MEMOIRE DANS LA PEAU";"P 810";NULL;NULL;NULL;NULL
552;"JACQUEMARD S.";"LE FUNAMBULE";"808";NULL;NULL;NULL;NULL
553;"VINCENOT H.";"MEMOIRES D'UN ENFANT DU RAIL";"808";NULL;NULL;NULL;NULL
554;"SUSKIND P.";"LE PARFUM";"830";NULL;NULL;NULL;NULL
557;"QUADRUPPANI S.";"LES INFORTUNES DE LA VERITE";"808";NULL;NULL;NULL;NULL
558;"LAURENT J.";"LES BETISES";"808";NULL;NULL;NULL;NULL
559;"REED I.";"MUMBO JUMBO";"810";NULL;NULL;NULL;NULL
560;"CARDINAL M.";"UNE VIE POUR DEUX";"808";NULL;NULL;NULL;NULL
561;"MANCEAUX M.";"GRAND REPORTAGE";"320";NULL;NULL;NULL;NULL
562;"CONCHON G.";"JUDITH THERPAUVE";"808";NULL;NULL;NULL;NULL
563;"SAN ANTONIO";"BERU-BERU";"P 808";NULL;NULL;NULL;NULL
564;"ELLISON R.";"HOMME INVISIBLE";"810";NULL;NULL;NULL;NULL
565;"JACQUEMARD - SENEGAL J.";"LE ONZIEME PETIT NEGRE";"P 808";NULL;NULL;NULL;NULL
566;"SAIVAT E.";"LE MONDE TEL QU'IL EST";"808";NULL;NULL;NULL;NULL
567;"O'CONNOR F.";"POURQUOI CES NATIONS EN TUMULTE ?";"810";NULL;NULL;NULL;NULL
568;"KAZAN E.";"LES ASSASSINS";"810";NULL;NULL;NULL;NULL
569;"SARRAZIN A.";"JOURNAL DE PRISON 59";"365";NULL;NULL;NULL;NULL
570;"BAZIN H.";"LES BIENHEUREUX DE LA DESOLATION";"808";NULL;NULL;NULL;NULL
571;"BROWN D.";"ENTERRE MON COEUR";"810";NULL;NULL;NULL;NULL
573;"STEIN G.";"AUTOBIOGRAPHIE D'ALICE TOKLAS";"810";NULL;NULL;NULL;NULL
574;"HERBERT F.";"LES HERETIQUES DE DUNE";"SF 810";NULL;NULL;NULL;NULL
575;"YOURCENAR M.";"ANNA, SOROR";"808";NULL;NULL;NULL;NULL
576;"JOUHANDEAU M.";"CHAMIHADOUR";"808";NULL;NULL;NULL;NULL
577;"JOUHANDEAU M.";"ELISE, CHRONIQUES MARITALES";"808";NULL;NULL;NULL;NULL
578;"LYNN J.";"LE PROFESSEUR";"808";NULL;NULL;NULL;NULL
579;"CESBRON G.";"JE SUIS MAL DANS TA PEAU";"808";NULL;NULL;NULL;NULL
586;"SIMENON G.";"QUARTIER NEGRE";"P 808";NULL;NULL;NULL;NULL
587;"VIAN B.";"THEATRE II";"808";NULL;NULL;NULL;NULL
588;"VIAN B.";"LES FOURMIS";"808";NULL;NULL;NULL;NULL
589;"DAVIS S. -  BOYAR B.";"YES, I CAN";"818";NULL;NULL;NULL;NULL
591;"MALET L.";"LES EAUX TROUBLES DE JAVEL";"P 808";NULL;NULL;NULL;NULL
592;"MALRAUX A.";"L'ESPOIR";"808";NULL;NULL;NULL;NULL
593;"LE CLEZIO J. M.";"LE PROCES VERBAL";"808";NULL;NULL;NULL;NULL
594;"VIAN B.";"L'HERBE ROUGE";"808";NULL;NULL;NULL;NULL
595;"VIAN B.";"VERCOQUIN ET LE PLANCTON";"808";NULL;NULL;NULL;NULL
596;"MUSIL R.";"LES DESARROIS DE L'ELEVE TORLESS";"830";NULL;NULL;NULL;NULL
597;"WERDE N.";"LA COURSE AU NOBEL";"301";NULL;NULL;NULL;NULL
598;"CLAVEL B.";"MARIE BON PAIN";"808";NULL;NULL;NULL;NULL
599;"LANOUX A.";"BONJOUR MONSIEUR ZOLA";"920";NULL;NULL;NULL;NULL
600;"VOS VAN STEENWIFT A.";"IL FERA BEAU, LE JOUR OU LE SOUS-PROLETARIAT ...";"301";NULL;NULL;NULL;NULL
601;"REITEL F.";"LA LORRAINE EN 20 CIRCUITS";"796";NULL;NULL;NULL;NULL
602;"DEFROMONT J. M.";"LA BOITE A MUSIQUE";"808";NULL;NULL;NULL;NULL
603;"RIBEAUD M. C.";"LA MATERNITE EN MILIEU SOUS PROLETAIRE";"301";NULL;NULL;NULL;NULL
604;"RIBEAUD M. C.";"LES ENFANTS DES EXCLUS";"301";NULL;NULL;NULL;NULL
605;"LABBEUX J.";"SOCIOLOGIE DE LA PAUVRETE";"301";NULL;NULL;NULL;NULL
607;"MALET L.";"PARIS NOIR";"P 808";NULL;NULL;NULL;NULL
608;"";"AUTOUR DE LA VIDEO";"791";NULL;NULL;NULL;NULL
609;"SUYIN H.";"FLEUR DE SOLEIL";"928";NULL;NULL;NULL;NULL
610;"CAFFIER M.";"L'ARBRE AUX PENDUS";"927";NULL;NULL;NULL;NULL
611;"";"L'ECOLE DE LA PHOTO : N° 07 LA MACROPHOTOGRAPHIE";"771";NULL;NULL;NULL;NULL
612;"";"L'ECOLE DE LA PHOTO : N°10 LE RECIT PHOTOGRAPHIQUE";"771";NULL;NULL;NULL;NULL
613;"";"L'ECOLE DE LA PHOTO : N° 11 LA CHASSE PHOTOGRAPHIQ";"771";NULL;NULL;NULL;NULL
614;"COLLECTIF";"LES VOSGES HAUT-RHINOISES : I-VIE ET RICHESSES NATUR";"303";NULL;NULL;NULL;NULL
615;"COLLECTIF";"LES VOSGES HAUT-RHINOISES : II-VIE ET RICHESSES NATU";"303";NULL;NULL;NULL;NULL
616;"COLLECTIF";"LA FORET EN ALSACE";"303";NULL;NULL;NULL;NULL
617;"COLLECTIF";"SPECIAL RESSOURCES 1978-1979";"29";NULL;NULL;NULL;NULL
618;"COLLECTIF";"CATALOGUE DES RESSOURCES 1977 - VOL 2";"29";NULL;NULL;NULL;NULL
619;"PRUDON H.";"BANQUISE";"P 808";NULL;NULL;NULL;NULL
620;"PICARD G.";"LES MALLES DU PASSE";"P 808";NULL;NULL;NULL;NULL
621;"FRASER J.";"OH, MY LORD !";"P 810";NULL;NULL;NULL;NULL
622;"CHRISTIE A.";"LES ECURIES D'AUGIAS";"P 810";0000-00-00;"";0000-00-00;""
623;"DIDELOT F.";"MINUIT, QUAI DE GRENELLE";"808";NULL;NULL;NULL;NULL
624;"RENDELL R.";"LE PETIT ETE DE LA ST LUKE";"P 810";NULL;NULL;NULL;NULL
625;"ARLEY C.";"LE PIQUE-FEU";"808";NULL;NULL;NULL;NULL
626;"JACQUEMARD S.";"CHUTE D'AS A LAS VEGAS";"P 808";NULL;NULL;NULL;NULL
627;"HIGHSMITH P.";"CE MAL ETRANGE";"P 810";NULL;NULL;NULL;NULL
629;"DANIEL J.";"L'ERREUR";"808";NULL;NULL;NULL;NULL
631;"WRIGHT M.";"JARDINS D'INTERIEUR";"635";NULL;NULL;NULL;NULL
633;"LENTZ S.";"LES ANNEES SANDWICHES";"808";NULL;NULL;NULL;NULL
635;"BOSQUET A.";"L'ENFANT QUE TU ETAIS";"808";NULL;NULL;NULL;NULL
4132;"VINGE VERNOR";"AU TRÉFONDS DU CIEL";"SF";2005-01-21;NULL;NULL;NULL
637;"HOWELL M. - FORD P.";"ELEPHANT MAN";"819";NULL;NULL;NULL;NULL
638;"HOLDEN E.";"JOURNAL CHAMPETRE";"810";NULL;NULL;NULL;NULL
639;"BROWN F.";"MARTIENS GO HOME";"SF 810";NULL;NULL;NULL;NULL
640;"NAIPAUL V. S.";"GUERILLEROS";"808";NULL;NULL;NULL;NULL
641;"BOLL H.";"L'HONNEUR PERDU DE KATARINA BLUM";"830";NULL;NULL;NULL;NULL
642;"HERBERT F.";"L'EMPEREUR-DIEU DE DUNE";"SF 810";NULL;NULL;NULL;NULL
643;"MICHELET C.";"LES PALOMBES NE PASSERONT PLUS";"808";NULL;NULL;NULL;NULL
644;"MICHELET C.";"DES GRIVES AUX LOUPS";"808";NULL;NULL;NULL;NULL
645;"ROTH J.";"LA REBELLION";"830";NULL;NULL;NULL;NULL
646;"CABANES J. P.";"L'AUDIENCE SOLENNELLE";"808";NULL;NULL;NULL;NULL
647;"LANZMANN J.";"LA BALEINE BLANCHE";"808";NULL;NULL;NULL;NULL
648;"VIAN B.";"LE RATICHON BAIGNEUR";"808";NULL;NULL;NULL;NULL
651;"WILSON P.";"LE DONJON";"808";NULL;NULL;NULL;NULL
652;"MONNET";"MEMOIRES";"920";NULL;NULL;NULL;NULL
654;"PAGNOL M.";"CONFIDENCES";"808";NULL;NULL;NULL;NULL
656;"HERBERT F.";"LA MAISON DES MERES  -DUNE";"SF 810";NULL;NULL;NULL;NULL
657;"TONDEUR F.";"CRETE, ILE DES DIEUX";"913";NULL;NULL;NULL;NULL
658;"GIONO J.";"REGAIN";"808";NULL;NULL;NULL;NULL
659;"STEVE";"LA VERITE SUR LE SUAIRE DE TURIN";"202";NULL;NULL;NULL;NULL
660;"MAZEAUD P.";"EVEREST 78";"910";NULL;NULL;NULL;NULL
661;"PAGNOL M.";"LES CURES";"808";NULL;NULL;NULL;NULL
